id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_family_name,taxon_genus_name,taxon_species_name,taxon_subspecies_name,field:phenology (foa)
86904313,2021/07/05 10:16 AM SAST,05/07/2021,2021-07-05 08:16:00 UTC,Pretoria,7682,nicky,Nicola van Berkel,2021-07-13 21:02:14 UTC,2023-09-05 10:08:27 UTC,research,CC-BY,https://www.inaturalist.org/observations/86904313,https://inaturalist-open-data.s3.amazonaws.com/photos/143237213/medium.jpeg,,,,4,0,FALSE,,"de Oude Meul, South Cape DC, South Africa",-33.46194,22.25446,5,,,,5,,open,FALSE,,,,Oudtshoorn,Western Cape,South Africa,Western Cape,Eden,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
87112140,23/05/2021 19:44,23/05/2021,2021-05-23 17:44:16 UTC,Pretoria,1265546,stephenhardcastle,stephen hardcastle,2021-07-15 10:13:04 UTC,2023-09-05 10:08:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/87112140,https://inaturalist-open-data.s3.amazonaws.com/photos/143586162/medium.jpeg,,,,4,0,FALSE,2,"Kannaland Local Municipality, South Africa",-33.50440234,21.3739929,3422,,,,3422,,open,FALSE,gps,gps,,Ladismith,Western Cape,South Africa,Western Cape,Eden,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
88010866,2021/07/17 11:14 AM SAST,17/07/2021,2021-07-17 09:14:00 UTC,Pretoria,2534793,peterswart,Peter Swart,2021-07-21 17:00:22 UTC,2023-09-05 10:07:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/88010866,https://inaturalist-open-data.s3.amazonaws.com/photos/145162299/medium.jpg,,,,3,0,FALSE,,"Oudtshoorn, South Cape DC, South Africa",-33.7036863,22.28822225,10,,,,10,,open,FALSE,,,,George Greater Municipality and marine,Western Cape,South Africa,Western Cape,Eden,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
88227389,2011/07/21 10:39 AM SAST,21/07/2011,2011-07-21 08:39:00 UTC,Pretoria,2434483,drmckenzie,Duncan McKenzie,2021-07-23 07:09:43 UTC,2023-09-06 09:59:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/88227389,https://inaturalist-open-data.s3.amazonaws.com/photos/145545632/medium.jpg,,,,3,0,FALSE,,"Ugu, ZA-NL, ZA",-30.83293899,30.15213712,244,,,,29304,obscured,open,TRUE,,,,Ugu,KwaZulu-Natal,South Africa,KwaZulu-Natal,Ugu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
88293730,22/07/2021 10:50,22/07/2021,2021-07-22 08:50:17 UTC,Pretoria,2555450,brandenhair,Branden Hair,2021-07-23 19:04:46 UTC,2023-09-05 10:07:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/88293730,https://inaturalist-open-data.s3.amazonaws.com/photos/145659975/medium.jpeg,,,,2,0,FALSE,2,"Kannaland Local Municipality, South Africa",-33.4913145,21.31131034,829,,,,829,,open,FALSE,gps,gps,,Ladismith,Western Cape,South Africa,Western Cape,Eden,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
88921549,Wed Jul 28 2021 11:18:23 GMT+0200 (GMT+2),28/07/2021,2021-07-28 09:18:23 UTC,Pretoria,4157140,kwhelan,KW,2021-07-28 10:15:05 UTC,2023-09-05 10:05:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/88921549,https://inaturalist-open-data.s3.amazonaws.com/photos/146782448/medium.jpg,,,,2,0,FALSE,3,"R62, WC, ZA",-33.47375155,21.5493104,8,,,,8,,open,FALSE,,,,Ladismith,Western Cape,South Africa,Western Cape,Eden,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
89462698,Sun Aug 01 2021 11:19:25 GMT+0200 (GMT+2),01/08/2021,2021-08-01 09:19:25 UTC,Pretoria,741598,andrewgillespie,Andrew Gillespie,2021-08-01 12:13:44 UTC,2022-11-23 06:16:18 UTC,research,CC0,https://www.inaturalist.org/observations/89462698,https://inaturalist-open-data.s3.amazonaws.com/photos/147740072/medium.jpg,,,,1,0,FALSE,3,"EC, ZA",-33.23557,27.00734445,6,,,,6,,open,FALSE,,,,Peddie,Eastern Cape,South Africa,Eastern Cape,Amathole,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
89471934,01/08/2021 14:23,01/08/2021,2021-08-01 12:23:48 UTC,Pretoria,4759886,duckhawk,,2021-08-01 13:42:31 UTC,2023-09-05 10:05:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/89471934,https://inaturalist-open-data.s3.amazonaws.com/photos/147756551/medium.jpeg,,,,3,0,FALSE,2,"Swellendam, 6740, South Africa",-34.07261833,20.44969333,7,,,,7,,open,FALSE,,,,Swellendam,Western Cape,South Africa,Western Cape,Overberg,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
90400671,Sun Aug 08 2021 11:33:31 GMT+0200 (GMT+2),08/08/2021,2021-08-08 09:33:31 UTC,Cairo,4795340,mccarthyam,,2021-08-08 15:22:38 UTC,2023-09-05 10:04:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/90400671,https://inaturalist-open-data.s3.amazonaws.com/photos/149407084/medium.jpg,,,,4,0,FALSE,3,"Eden, ZA-WC, ZA",-33.44866177,21.79512421,9,,,,9,,open,FALSE,,,,Calitzdorp,Western Cape,South Africa,Western Cape,Eden,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
90908265,18/07/2021 11:40,18/07/2021,2021-07-18 09:40:05 UTC,Pretoria,1224026,zaniekk,Suzaan Kritzinger-Klopper,2021-08-12 17:36:36 UTC,2023-09-05 10:00:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/90908265,https://inaturalist-open-data.s3.amazonaws.com/photos/150293996/medium.jpeg,,,,4,0,FALSE,2,"South Cape DC, South Africa",-33.501629,22.90415197,,,,,,,open,FALSE,gps,gps,,Uniondale,Western Cape,South Africa,Western Cape,Eden,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
92860246,28/08/2021 15:24,28/08/2021,2021-08-28 13:24:29 UTC,Pretoria,1401576,ohnaw,OhnaW,2021-08-29 02:11:20 UTC,2023-09-05 09:59:14 UTC,research,CC0,https://www.inaturalist.org/observations/92860246,https://static.inaturalist.org/photos/153819158/medium.jpeg,,,,3,0,FALSE,2,"Kannaland Local Municipality, South Africa",-33.47427297,21.552042,10,,,,10,,open,FALSE,gps,gps,,Ladismith,Western Cape,South Africa,Western Cape,Eden,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
97559782,2021/09/22 11:18 AM PDT,22/09/2021,2021-09-22 18:18:00 UTC,Pacific Time (US & Canada),740297,sheriff_woody_pct,Matt Berger,2021-10-08 16:59:20 UTC,2023-09-05 09:56:21 UTC,research,CC-BY,https://www.inaturalist.org/observations/97559782,https://inaturalist-open-data.s3.amazonaws.com/photos/162137312/medium.jpeg,,,,2,0,FALSE,,"Eden, Western Cape, South Africa",-33.4257,21.40283333,5,,,,5,,open,FALSE,,,,Ladismith,Western Cape,South Africa,Western Cape,Eden,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
99070243,Sat Oct 23 2021 12:15:12 GMT+0200 (GMT+2),23/10/2021,2021-10-23 10:15:12 UTC,Pretoria,746513,brendancole,Brendan Cole,2021-10-23 10:33:53 UTC,2023-09-05 09:54:43 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/99070243,https://inaturalist-open-data.s3.amazonaws.com/photos/165123182/medium.jpg,,,,2,0,FALSE,3,Gamkaberg Nature Reserve,-33.70873003,21.92456678,6,,,,6,,open,FALSE,,,,Oudtshoorn,Western Cape,South Africa,Western Cape,Eden,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
99402435,2021/10/23 12:16 PM UTC,23/10/2021,2021-10-23 12:16:00 UTC,UTC,1804921,erickmunro,Erick Munro,2021-10-25 23:35:20 UTC,2023-09-05 09:34:16 UTC,research,,https://www.inaturalist.org/observations/99402435,https://static.inaturalist.org/photos/165687485/medium.jpg,,,,2,0,FALSE,,"Gamkaberg Nature Reserve, Oudtshoorn",-33.708613,21.9244679,5,,,,5,,open,FALSE,,,,Oudtshoorn,Western Cape,South Africa,Western Cape,Eden,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
99449220,2021/10/23 12:20 PM SAST,23/10/2021,2021-10-23 10:20:00 UTC,Pretoria,678056,outrampsjenny,Jenny Potgieter,2021-10-26 12:29:28 UTC,2023-09-05 08:10:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99449220,https://inaturalist-open-data.s3.amazonaws.com/photos/165779101/medium.jpeg,,,,3,0,FALSE,,Gamkaberg Nature Reserve,-33.70865833,21.92454167,8,,,,8,,open,FALSE,,,,Oudtshoorn,Western Cape,South Africa,Western Cape,Eden,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
99692767,2021/10/23 12:22 PM SAST,23/10/2021,2021-10-23 10:22:00 UTC,Pretoria,660426,outramps-tanniedi,Di Turner,2021-10-29 09:37:35 UTC,2023-09-05 08:17:23 UTC,research,CC0,https://www.inaturalist.org/observations/99692767,https://inaturalist-open-data.s3.amazonaws.com/photos/166243621/medium.jpeg,,,,3,0,FALSE,,"Gamkaberg Nature Reserve, Little Karoo, Southern Cape, SA",-33.70873,21.924575,10,,,,10,,open,FALSE,,,,Oudtshoorn,Western Cape,South Africa,Western Cape,Eden,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
99692768,2021/10/23 12:22 PM SAST,23/10/2021,2021-10-23 10:22:00 UTC,Pretoria,660426,outramps-tanniedi,Di Turner,2021-10-29 09:37:36 UTC,2023-09-05 08:17:18 UTC,research,CC0,https://www.inaturalist.org/observations/99692768,https://inaturalist-open-data.s3.amazonaws.com/photos/166243700/medium.jpeg,,,,3,0,FALSE,,"Gamkaberg Nature Reserve, Little Karoo, Southern Cape, SA",-33.70873,21.924575,10,,,,10,,open,FALSE,,,,Oudtshoorn,Western Cape,South Africa,Western Cape,Eden,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
102281959,2002/09/08 4:56 PM NZST,08/09/2002,2002-09-08 04:56:00 UTC,Auckland,2730732,harrylurling,,2021-12-01 04:03:07 UTC,2023-09-05 08:13:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/102281959,https://inaturalist-open-data.s3.amazonaws.com/photos/170941128/medium.jpg,,,,2,0,FALSE,,"South Cape DC, South Africa",-33.35258035,22.04866279,31,,,,31,,open,FALSE,,,,Prince Albert,Western Cape,South Africa,Western Cape,Eden,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
102609819,2021/08/05 1:24 PM SAST,05/08/2021,2021-08-05 11:24:00 UTC,Pretoria,1265546,stephenhardcastle,stephen hardcastle,2021-12-06 16:25:22 UTC,2023-09-05 08:13:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/102609819,https://inaturalist-open-data.s3.amazonaws.com/photos/171565593/medium.jpeg,,,,2,0,FALSE,,"South Cape DC, South Africa",-33.76606167,21.37798333,,,,,,,open,FALSE,,,,Ladismith,Western Cape,South Africa,Western Cape,Eden,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
102874018,2012/09/28 12:21 PM CEST,28/09/2012,2012-09-28 10:21:00 UTC,Paris,2419755,mickvil,MickaÃ«l Villemagne,2021-12-11 16:13:37 UTC,2023-09-05 08:12:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/102874018,https://inaturalist-open-data.s3.amazonaws.com/photos/172059944/medium.jpeg,,,,2,0,FALSE,,"District de Central Karoo, Afrique du Sud",-33.3085624,22.04794786,31,,,,31,,open,FALSE,,,,Prince Albert,Western Cape,South Africa,Western Cape,Central Karoo,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
113893686,30/04/2022 12:19,30/04/2022,2022-04-30 10:19:52 UTC,Pretoria,2618415,snorkelters,Tersia,2022-04-30 18:09:35 UTC,2023-09-05 06:53:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113893686,https://inaturalist-open-data.s3.amazonaws.com/photos/192373304/medium.jpeg,,,,2,0,FALSE,2,Boggoms Bay,-34.26641467,21.91200648,623,,,,623,,open,FALSE,gps,gps,,Mossel,Western Cape,South Africa,Western Cape,Eden,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
116554094,14/07/2009 03:09,14/07/2009,2009-07-14 01:09:00 UTC,Pretoria,2684369,ppebs,Paula Pebsworth,2022-05-11 13:40:16 UTC,2023-09-05 06:37:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/116554094,https://inaturalist-open-data.s3.amazonaws.com/photos/196755060/medium.jpeg,,,,2,0,FALSE,,"South Cape DC, South Africa",-33.96136264,21.03446784,1009,,,,1009,,open,FALSE,,,,Heidelberg,Western Cape,South Africa,Western Cape,Eden,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
120500317,2022-06-04 09:10:33+02:00,04/06/2022,2022-06-04 07:10:33 UTC,Pretoria,3774209,katrivier,,2022-06-06 12:45:06 UTC,2023-09-05 06:32:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/120500317,https://inaturalist-open-data.s3.amazonaws.com/photos/203817317/medium.jpg,,,,2,0,FALSE,3,"WC, ZA",-33.79861167,22.52734667,4,,,,4,,open,FALSE,,,,George Greater Municipality and marine,Western Cape,South Africa,Western Cape,Eden,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
120502043,04/06/2022 12:27,04/06/2022,2022-06-04 10:27:44 UTC,Pretoria,2528537,marlischoeman,Marli Schoeman,2022-06-06 12:59:48 UTC,2022-06-06 17:53:19 UTC,research,,https://www.inaturalist.org/observations/120502043,https://static.inaturalist.org/photos/203820326/medium.jpeg,,,,1,0,FALSE,2,"Aberdeen Plain, South Africa",-33.5915641,25.2498263,,,,,,,open,FALSE,gps,gps,,Uitenhage,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
121220070,17/05/2022 10:15,17/05/2022,2022-05-17 08:15:14 UTC,Pretoria,1080560,mike394,Mike Bands,2022-06-11 11:55:37 UTC,2023-09-05 06:31:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/121220070,https://inaturalist-open-data.s3.amazonaws.com/photos/205117730/medium.jpeg,,,,3,0,FALSE,2,"George, 6530, South Africa",-33.982069,22.48848008,,,,,,,open,FALSE,gps,gps,,George Greater Municipality and marine,Western Cape,South Africa,Western Cape,Eden,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
122284630,18/06/2022 12:01,18/06/2022,2022-06-18 10:01:26 UTC,Pretoria,5288103,thelma32,Thelma Winterbach,2022-06-18 10:04:47 UTC,2023-09-05 06:30:24 UTC,research,,https://www.inaturalist.org/observations/122284630,https://static.inaturalist.org/photos/207026423/medium.jpeg,,,,2,0,FALSE,2,"Mossel Bay Local Municipality, South Africa",-34.20463,21.83516667,5,,,,5,,open,FALSE,,,,Mossel,Western Cape,South Africa,Western Cape,Eden,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
122792543,12/06/2022 15:01,12/06/2022,2022-06-12 13:01:00 UTC,Pretoria,672394,sandraf,Sandra Falanga,2022-06-21 11:51:00 UTC,2023-09-05 06:29:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/122792543,https://inaturalist-open-data.s3.amazonaws.com/photos/207943086/medium.jpeg,,,,3,0,FALSE,,"Cecil Shepherd Street, Mossel Bay",-34.19219658,22.13922358,30,,,,30,,open,FALSE,,,,Mossel,Western Cape,South Africa,Western Cape,Eden,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
122919484,21/06/2022 11:07,21/06/2022,2022-06-21 09:07:00 UTC,Pretoria,700796,lucstrydom,Luc Strydom,2022-06-22 07:46:50 UTC,2023-09-05 06:29:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/122919484,https://inaturalist-open-data.s3.amazonaws.com/photos/208174276/medium.jpeg,,,,2,0,FALSE,,"Vyf Brakke Fonteinen, Mossel Bay, 6520, South Africa",-34.14818862,22.09834198,15,,,,15,,open,FALSE,,,,Mossel,Western Cape,South Africa,Western Cape,Eden,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
123102037,2022-06-23 4:05:50 pm GMT+02:00,23/06/2022,2022-06-23 14:05:50 UTC,Pretoria,833117,craigpeter,Craig Peter,2022-06-23 16:35:23 UTC,2022-06-23 17:55:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/123102037,https://inaturalist-open-data.s3.amazonaws.com/photos/208507039/medium.jpeg,,,,1,0,FALSE,2,"Makana Local Municipality, South Africa",-33.2545473,26.45281021,8,,,,8,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
123207557,25/10/2021 17:08,25/10/2021,2021-10-25 15:08:00 UTC,Pretoria,1374169,felix_riegel,Felix Riegel,2022-06-24 11:18:55 UTC,2023-09-05 06:29:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/123207557,https://inaturalist-open-data.s3.amazonaws.com/photos/208688743/medium.jpeg,,Aloe ferox,,2,0,FALSE,,"Laudina Kammanassie, Uniondale, Eden, Western Cape, South Africa",-33.69086106,22.94618353,,,,,,,open,FALSE,,,,Uniondale,Western Cape,South Africa,Western Cape,Eden,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
124265054,25/06/2022 08:45,25/06/2022,2022-06-25 06:45:00 UTC,Pretoria,1804921,erickmunro,Erick Munro,2022-07-01 16:45:50 UTC,2023-09-05 06:25:10 UTC,research,,https://www.inaturalist.org/observations/124265054,https://static.inaturalist.org/photos/210601026/medium.jpg,,,,2,0,FALSE,,"Paardeberg East, Outeniqua MTS",-33.7997958,22.5281922,5,,,,5,,open,FALSE,,,,George Greater Municipality and marine,Western Cape,South Africa,Western Cape,Eden,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
124698209,27/10/2021 08:41,27/10/2021,2021-10-27 06:41:00 UTC,Pretoria,1374169,felix_riegel,Felix Riegel,2022-07-04 09:08:46 UTC,2023-09-05 06:25:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/124698209,https://inaturalist-open-data.s3.amazonaws.com/photos/211381301/medium.jpeg,,Aloe ferox,,3,0,FALSE,,"Laudina, Kammanassie, Eden, Western Cape, South Africa",-33.69289571,22.91096186,8,,,,8,,open,FALSE,,,,Uniondale,Western Cape,South Africa,Western Cape,Eden,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
125066164,06/07/2022 09:51,06/07/2022,2022-07-06 07:51:44 UTC,Pretoria,4259356,ian_fortuin,Ian Fortuin,2022-07-06 19:22:27 UTC,2023-09-05 06:24:23 UTC,research,,https://www.inaturalist.org/observations/125066164,https://static.inaturalist.org/photos/212055632/medium.jpeg,,,plants,3,0,FALSE,2,"Swellendam Local Municipality, South Africa",-34.06592939,20.08334539,10,,,,10,,open,FALSE,gps,gps,,Swellendam,Western Cape,South Africa,Western Cape,Overberg,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
125192728,07/07/2022 12:23,07/07/2022,2022-07-07 10:23:00 UTC,Pretoria,833117,craigpeter,Craig Peter,2022-07-07 17:45:06 UTC,2023-05-26 11:53:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/125192728,https://inaturalist-open-data.s3.amazonaws.com/photos/212285397/medium.jpeg,,,,1,0,FALSE,,"R67 between Ecca Pass and Grahamstown, Eastern Cape, South Africa",-33.24559899,26.59924028,20,,,,20,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
126035087,22/07/1996,22/07/1996,,Pretoria,710901,mgrandis,,2022-07-13 07:51:00 UTC,2023-09-05 06:24:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/126035087,https://inaturalist-open-data.s3.amazonaws.com/photos/213805491/medium.jpg,,,"Bontebok National Park, Brede River._x000D_
Scanned slide, 1996.",3,0,FALSE,,"Bontebok National Park, Brede River.",-34.07307056,20.44503993,3000,,,,3000,,open,FALSE,,,,Swellendam,Western Cape,South Africa,Western Cape,Overberg,Aloe ferox,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
127098071,16/07/2022 17:37,16/07/2022,2022-07-16 15:37:00 UTC,Pretoria,672394,sandraf,Sandra Falanga,2022-07-20 15:06:23 UTC,2023-09-05 06:23:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127098071,https://inaturalist-open-data.s3.amazonaws.com/photos/215731427/medium.jpeg,,,Louis Fourie is a provincial road and widening to start soon. So far it is not clear what the impact will be on these remnant thicket patches. ,2,0,FALSE,,"Louis Fourie Rd, Voorbaai, Mossel Bay",-34.15038446,22.10150542,10,,,,10,,open,FALSE,,,,Mossel,Western Cape,South Africa,Western Cape,Eden,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
127139088,12/07/2022 12:07,12/07/2022,2022-07-12 10:07:00 UTC,Pretoria,672394,sandraf,Sandra Falanga,2022-07-20 20:25:55 UTC,2023-09-05 06:22:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127139088,https://inaturalist-open-data.s3.amazonaws.com/photos/215805798/medium.jpeg,,,,3,0,FALSE,,"Forest Walk, Touw River, Wilderness",-33.980281,22.606606,10,,,,10,,open,FALSE,,,,George Greater Municipality and marine,Western Cape,South Africa,Western Cape,Eden,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
127466897,23/07/2022 08:38,23/07/2022,2022-07-23 06:38:32 UTC,Pretoria,1124721,stevenwevans,,2022-07-23 06:39:42 UTC,2023-09-05 06:21:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127466897,https://inaturalist-open-data.s3.amazonaws.com/photos/216406179/medium.jpeg,,,Aloe sp,3,0,FALSE,2,"Oudtshoorn Local Municipality, South Africa",-33.69666826,22.35316674,3,,,,3,,open,FALSE,,,,Oudtshoorn,Western Cape,South Africa,Western Cape,Eden,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
127888405,25/07/2022 12:51,25/07/2022,2022-07-25 10:51:00 UTC,Pretoria,672394,sandraf,Sandra Falanga,2022-07-25 19:37:25 UTC,2023-09-05 06:21:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127888405,https://inaturalist-open-data.s3.amazonaws.com/photos/217160826/medium.jpeg,,,,2,0,FALSE,,Swartberg Pass,-33.30163303,22.05310168,30,,,,30,,open,FALSE,,,,Prince Albert,Western Cape,South Africa,Western Cape,Central Karoo,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
127923180,15/07/2022 14:59,15/07/2022,2022-07-15 12:59:28 UTC,Pretoria,1392425,paddybrown,Pat Brown,2022-07-26 00:03:44 UTC,2023-09-05 06:20:49 UTC,research,,https://www.inaturalist.org/observations/127923180,https://static.inaturalist.org/photos/217232970/medium.jpeg,,,,3,0,FALSE,2,South Africa,-33.56560898,22.07347488,,,,,,,open,FALSE,gps,gps,,Oudtshoorn,Western Cape,South Africa,Western Cape,Eden,Aloe ferox,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
128861725,31/07/2022 11:08,31/07/2022,2022-07-31 09:08:36 UTC,Pretoria,2138373,maarten40,Maarten Vanhove,2022-07-31 20:23:06 UTC,2023-09-05 06:20:33 UTC,research,,https://www.inaturalist.org/observations/128861725,https://static.inaturalist.org/photos/218918978/medium.jpeg,,,,2,0,FALSE,2,"Overberg, ZA-WC, ZA",-34.10589751,20.30392762,7,,,,7,,open,FALSE,,,,Swellendam,Western Cape,South Africa,Western Cape,Overberg,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
129732992,05/08/2022 11:26,05/08/2022,2022-08-05 09:26:00 UTC,Pretoria,2444095,baldcoot,Dave Brown,2022-08-06 21:15:36 UTC,2022-08-07 17:53:27 UTC,research,CC0,https://www.inaturalist.org/observations/129732992,https://inaturalist-open-data.s3.amazonaws.com/photos/220509349/medium.jpg,,,,2,0,FALSE,,"Redhouse Village, Gqeberha, 6215, South Africa",-33.834677,25.566347,5,,,,5,,open,FALSE,,,,Port Elizabeth,Eastern Cape,South Africa,Eastern Cape,Nelson Mandela Bay,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
129752516,06/08/2022 13:36,06/08/2022,2022-08-06 11:36:00 UTC,Pretoria,1392425,paddybrown,Pat Brown,2022-08-06 23:59:53 UTC,2023-09-05 06:20:09 UTC,research,,https://www.inaturalist.org/observations/129752516,https://static.inaturalist.org/photos/220546769/medium.jpg,,,,2,0,FALSE,,"South Cape DC, South Africa",-33.64065094,22.34233181,,,,,,,open,FALSE,,,,Oudtshoorn,Western Cape,South Africa,Western Cape,Eden,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,
